training_seed,eval_seed,case_id,order_index,method,success,path_length,expanded_nodes,runtime_ms,runtime_p95_ms,timing_repeats
3407,2026,64,1,iA*,1,33.38477325439453,29,18.7913,21.734659999999998,5
3407,2026,64,2,A*,1,33.38477325439453,29,8.5078,9.82762,5
3407,2026,65,0,iA*,1,30.21320152282715,54,25.3395,26.5416,5
3407,2026,65,1,A*,1,28.55634880065918,62,16.1904,16.81348,5
3407,2026,65,2,Neural A*,1,31.87005615234375,56,17.4347,19.60494,5
3407,2026,66,0,A*,1,23.556350708007812,20,5.8746,6.07234,5
3407,2026,66,1,Neural A*,1,31.21320343017578,39,13.8483,14.1553,5
3407,2026,66,2,iA*,1,23.556346893310547,20,16.7899,17.49594,5
3407,2026,67,0,Neural A*,1,40.87005615234375,53,17.2629,18.170720000000003,5
3407,2026,67,1,iA*,1,40.87005615234375,34,19.339,20.33214,5
3407,2026,67,2,A*,1,40.87005615234375,34,9.0958,10.283259999999999,5
3407,2026,68,0,iA*,1,47.87005615234375,106,39.2485,41.33064,5
3407,2026,68,1,A*,1,46.11269760131836,164,43.8563,47.0346,5
3407,2026,68,2,Neural A*,1,49.42640686035156,79,24.3474,25.5149,5
3407,2026,69,0,A*,1,33.041629791259766,27,7.1672,8.014719999999999,5
3407,2026,69,1,Neural A*,1,34.698486328125,27,9.4568,10.83412,5
3407,2026,69,2,iA*,1,33.041629791259766,27,18.4137,18.4515,5
3407,2026,70,0,Neural A*,1,34.041629791259766,36,12.4594,13.06922,5
3407,2026,70,1,iA*,1,29.21320152282715,24,17.2255,17.44956,5
3407,2026,70,2,A*,1,29.21320343017578,24,6.7813,7.803999999999999,5
3407,2026,71,0,iA*,1,38.79899215698242,75,30.6796,31.446080000000002,5
3407,2026,71,1,A*,1,38.79898452758789,141,35.9259,36.63928,5
3407,2026,71,2,Neural A*,1,44.59797668457031,114,32.553,34.75364,5
3407,2026,72,0,A*,1,38.11269760131836,30,8.2919,8.90902,5
3407,2026,72,1,Neural A*,1,38.94112777709961,30,10.9861,11.22862,5
3407,2026,72,2,iA*,1,38.11269760131836,30,19.1217,21.439600000000002,5
3407,2026,73,0,Neural A*,1,32.87005615234375,29,10.6766,11.510380000000001,5
3407,2026,73,1,iA*,1,27.21320152282715,22,18.3468,18.4673,5
3407,2026,73,2,A*,1,27.21320343017578,22,6.3182,6.60332,5
3407,2026,74,0,iA*,1,33.3847770690918,29,19.3174,20.0956,5
3407,2026,74,1,A*,1,33.3847770690918,29,8.7667,9.14892,5
3407,2026,74,2,Neural A*,1,37.87005615234375,46,15.9306,17.259719999999998,5
3407,2026,75,0,A*,1,33.72792053222656,31,9.224,9.86998,5
3407,2026,75,1,Neural A*,1,37.87005615234375,39,13.4926,13.845400000000001,5
3407,2026,75,2,iA*,1,33.72792053222656,31,19.2705,19.91698,5
3407,2026,76,0,Neural A*,1,34.941123962402344,81,24.7772,25.85432,5
3407,2026,76,1,iA*,1,31.627416610717773,97,36.1039,37.373219999999996,5
3407,2026,76,2,A*,1,31.62741470336914,120,31.7596,32.963899999999995,5
3407,2026,77,0,iA*,1,34.28427505493164,27,17.617,19.01068,5
3407,2026,77,1,A*,1,34.28427505493164,27,7.4518,7.8775200000000005,5
3407,2026,77,2,Neural A*,1,35.11269760131836,27,9.8484,10.72306,5
3407,2026,78,0,A*,1,51.941123962402344,329,85.282,89.03106000000001,5
3407,2026,78,1,Neural A*,1,56.08326721191406,247,67.9157,69.98416,5
3407,2026,78,2,iA*,1,53.112693786621094,267,88.0984,89.39156,5
3407,2026,79,0,Neural A*,1,29.142133712768555,26,10.5047,11.717319999999999,5
3407,2026,79,1,iA*,1,27.485279083251953,26,19.1311,20.99362,5
3407,2026,79,2,A*,1,27.485280990600586,29,8.9854,9.29974,5
3407,2026,80,0,iA*,1,41.21320343017578,90,36.595,43.357299999999995,5
3407,2026,80,1,A*,1,41.21320343017578,134,38.6562,40.32858,5
3407,2026,80,2,Neural A*,1,46.18376541137695,104,32.7828,33.54112,5
3407,2026,81,0,A*,1,61.94112777709961,405,106.5532,109.55982,5
3407,2026,81,1,Neural A*,1,65.25483703613281,219,62.6647,63.7975,5
3407,2026,81,2,iA*,1,61.94112777709961,206,65.637,67.82766000000001,5
3407,2026,82,0,Neural A*,1,27.970561981201172,24,9.8082,10.634500000000001,5
3407,2026,82,1,iA*,1,26.313709259033203,24,16.8283,19.31162,5
3407,2026,82,2,A*,1,26.313709259033203,24,7.553,8.03936,5
3407,2026,83,0,iA*,1,18.0,19,15.5318,16.94138,5
3407,2026,83,1,A*,1,18.0,19,5.351,6.27366,5
3407,2026,83,2,Neural A*,1,22.14213752746582,19,8.3735,8.91742,5
3407,2026,84,0,A*,1,28.384777069091797,24,6.2882,6.829319999999999,5
3407,2026,84,1,Neural A*,1,30.041629791259766,24,9.6012,10.3988,5
3407,2026,84,2,iA*,1,28.384775161743164,24,17.1285,17.71536,5
3407,2026,85,0,Neural A*,1,39.76955032348633,31,11.6646,12.1103,5
3407,2026,85,1,iA*,1,38.94112777709961,30,19.2109,20.71282,5
3407,2026,85,2,A*,1,38.94112777709961,30,8.6604,9.582379999999999,5
3407,2026,86,0,iA*,1,32.3847770690918,28,19.3786,19.60772,5
3407,2026,86,1,A*,1,32.38477325439453,28,7.5537,9.26016,5
3407,2026,86,2,Neural A*,1,34.041629791259766,30,11.3322,11.51824,5
3407,2026,87,0,A*,1,53.87005615234375,339,87.0581,91.01268,5
3407,2026,87,1,Neural A*,1,57.18376541137695,228,62.0895,62.50282,5
3407,2026,87,2,iA*,1,53.87005615234375,243,72.4245,75.62696,5
3407,2026,88,0,Neural A*,1,33.284271240234375,26,10.0224,10.79196,5
3407,2026,88,1,iA*,1,32.455841064453125,26,17.3712,17.68242,5
3407,2026,88,2,A*,1,32.455841064453125,26,7.516,7.82726,5
3407,2026,89,0,iA*,1,20.485279083251953,19,16.2931,17.16406,5
3407,2026,89,1,A*,1,20.485279083251953,19,5.5832,6.1985399999999995,5
3407,2026,89,2,Neural A*,1,21.313709259033203,19,8.302,8.71884,5
3407,2026,90,0,A*,1,52.3553352355957,299,77.4849,77.51144,5
3407,2026,90,1,Neural A*,1,57.325904846191406,205,57.0216,58.368320000000004,5
3407,2026,90,2,iA*,1,52.94112777709961,238,75.1839,75.47438,5
3407,2026,91,0,Neural A*,1,43.35533905029297,162,45.7836,48.1272,5
3407,2026,91,1,iA*,1,34.97056198120117,101,37.5132,39.96852,5
3407,2026,91,2,A*,1,32.48528289794922,120,31.849,32.417880000000004,5
3407,2026,92,0,iA*,1,36.698486328125,29,18.9052,22.02308,5
3407,2026,92,1,A*,1,36.698486328125,29,8.2114,8.58142,5
3407,2026,92,2,Neural A*,1,37.526912689208984,30,10.7094,12.8797,5
3407,2026,93,0,A*,1,15.242639541625977,15,4.3431,4.54918,5
3407,2026,93,1,Neural A*,1,18.556350708007812,15,7.0378,8.273779999999999,5
3407,2026,93,2,iA*,1,15.242640495300293,15,15.823,15.9939,5
3407,2026,94,0,Neural A*,1,40.284271240234375,33,11.4762,11.79208,5
3407,2026,94,1,iA*,1,39.45584487915039,33,19.6236,20.50818,5
3407,2026,94,2,A*,1,39.45584487915039,33,9.3893,10.48988,5
3407,2026,95,0,iA*,1,36.14213562011719,33,20.0567,23.21362,5
3407,2026,95,1,A*,1,36.14213562011719,33,9.1302,9.31834,5
3407,2026,95,2,Neural A*,1,39.45584487915039,39,12.8638,14.566559999999999,5
3407,2026,96,0,A*,1,37.72792434692383,41,11.2016,12.931299999999998,5
3407,2026,96,1,Neural A*,1,41.0416259765625,59,18.4956,20.16712,5
3407,2026,96,2,iA*,1,38.55635070800781,39,21.6787,22.02046,5
3407,2026,97,0,Neural A*,1,43.112701416015625,73,23.0256,23.9317,5
3407,2026,97,1,iA*,1,44.284271240234375,59,27.0948,28.29686,5
3407,2026,97,2,A*,1,41.45584487915039,84,23.1083,23.4179,5
3407,2026,98,0,iA*,1,30.899494171142578,29,18.3271,19.79908,5
3407,2026,98,1,A*,1,30.89949607849121,29,8.0964,9.61872,5
3407,2026,98,2,Neural A*,1,34.213199615478516,31,11.2612,12.042060000000001,5
3407,2026,99,0,A*,1,30.142133712768555,136,37.073,39.87598,5
3407,2026,99,1,Neural A*,1,35.11269760131836,112,34.212,36.196,5
3407,2026,99,2,iA*,1,30.142135620117188,114,41.772,44.96854,5
